transaction_amt,transaction_hour,merchant_risk,velocity,is_anomaly
32.013934501945634,10,0.5861135210346412,4.6062293455209,0
20.941059430813016,12,0.5596777412428592,5.0334937308784635,0
59.48996279619144,9,0.6546452026344631,4.107407103402988,1
111.65238913501584,22,0.97532010644578,3.8727777123620633,0
189.86238501903483,11,0.8233039483867352,4.563658890874388,0
6.827103505583981,14,0.2132941858977936,2.4238922256640216,0
28.872864857973124,14,0.46682125566732247,1.4787992066365474,0
33.35552897552037,11,0.7464805055794655,4.363264779168846,0
27.395938405579553,23,0.8481481325483728,6.764665473628693,0
103.61266957613364,16,0.08454156295455029,3.564352772240289,1
30.433785044695735,15,0.6938716144285296,1.0798929153158265,0
292.7828008463472,2,0.15287653444764937,5.239614275120226,0
52.72381365547131,15,0.10597913643621781,5.240712554555324,0
4.222706895076372,7,0.8435264196993819,1.6891427282812033,1
32.84735258914779,15,0.786615437687421,3.4309255684257742,0
12.702874850022928,21,0.7465909531296937,7.893122427362095,0
86.65955048318294,17,0.024198418344121952,0.3215995472007793,0
19.594494400167022,17,0.25685949545444986,0.95051954300437,0
9.849610575392422,21,0.4311098650178664,7.006744098630779,0
25.78746329831122,15,0.8800451860483404,5.724797624176238,0
14.676556253714795,14,0.5231691418276233,5.788180503811299,0
6.377011857026389,22,0.49863842999115393,4.576877887699428,0
6.375999763822352,2,0.004615170526831358,0.8589864035458716,0
47.63763570249478,6,0.829755164961632,0.5290444181150078,0
14.694681058608975,7,0.5850974578594277,3.2416201330823147,0
61.0644340001815,19,0.371358756318369,0.5665574417561947,0
2.733010139194434,17,0.16051162334254943,5.6527342136921375,0
16.516536476460985,4,0.4193286782715787,6.790284778200418,0
82.99275926971664,4,0.2387211261370582,6.182756594265917,0
42.02649124746951,12,0.4501940017801963,7.293376753159678,0
37.953828000132766,8,0.3064980390902724,9.520760667853839,0
35.3790301076326,12,0.043972931308757346,9.674467554135322,0
5.6986989178098995,16,0.9924437566086144,2.8548281608067425,0
33.38689218304388,13,0.4478271922704533,2.9161927266030805,0
58.99835370981486,12,0.8135536006021624,7.433773790192582,0
7.88406275182964,1,0.11612574210386284,9.900088736949309,0
6.715429013379298,20,0.6087565897830532,4.12867212304336,1
45.78549279796156,9,0.5249303139878916,1.8530318278710145,0
24.618678122867703,6,0.9536068293946813,7.287767199986543,0
8.237525899112308,13,0.8036085267395955,3.852936184409903,0
127.71094513853906,3,0.4132779996755538,0.800184643330154,0
13.29577251635417,15,0.7943027284635334,7.48650620409833,0
42.41797171060927,14,0.408033687101511,4.081330884293938,0
2.898982008360938,7,0.760818035113422,5.913461714745196,0
26.348861246813364,6,0.29146419040048477,6.919088858379975,0
10.677246957824508,13,0.3729442227497527,8.208671981600215,0
36.65445956995737,3,0.6056641180699064,6.214334310331898,0
72.65923835365393,0,0.540881836882928,9.359147439665188,0
70.4155682614252,12,0.39547884984770665,4.847926418837744,0
18.160134324952807,10,0.9376299208749161,5.302998616924215,0
42.0477174766026,5,0.5040410473433881,3.0409706398390735,0
255.98562108744252,0,0.7212507468141,1.318970841447361,0
18.272383659679985,22,0.41695770503125495,6.285243096482354,0
17.675841488264005,2,0.723280691358355,2.9259179445754544,0
6.950717526870612,6,0.7923795253823942,7.1416995266474785,0
29.932859000419278,5,0.5470968497512273,6.206640593430608,0
12.366166880896635,9,0.032698290353943116,2.8131856217283757,0
10.125357230779777,14,0.5041999418162102,5.573980644464546,0
3.072337876725699,4,0.8988917443017472,9.883490771988349,0
7.560615247646319,11,0.08386041719178439,8.823368843838736,0
8.393035411910246,22,0.584208306242541,4.168034590507088,0
71.03503352875683,4,0.034205576657521,6.8740516247976675,0
16.51653126102974,9,0.4872396338612399,1.8330158082398906,0
8.34854988272589,1,0.6918994651239083,0.10146632686845902,0
111.01929512041029,8,0.3805118955774017,8.395294930474389,0
42.416035934196906,0,0.1139404550955404,4.1415485815522,0
8.09632408676853,9,0.9474030063077885,1.815072330137456,0
28.37584297340349,5,0.933091291087398,3.1529804855791266,0
70.52962394162702,7,0.7952266144322407,9.226203754291728,0
11.57877294092273,22,0.20768009130553433,8.92387814373505,0
24.538667108734053,5,0.7728782622714533,6.5093078322150575,0
3.404750572248111,16,0.33491231335165617,0.9205593595358352,0
34.02534163607096,18,0.6090748692192378,7.179898497545516,0
145.0100344695356,15,0.4472642301613148,8.901328953751937,1
72.80347943641871,12,0.2504161982984593,9.189782477042666,0
17.956529452048418,13,0.653061481029503,3.86383122765387,0
9.38644141870244,18,0.7190690356792689,1.6938331425599162,0
28.08397998703604,7,0.5283229822202062,9.609139018293652,0
100.36308789730259,18,0.16203264520390526,8.104377168919989,0
15.606774291423143,13,0.4945327392267769,4.326997845647391,1
21.333142653243815,21,0.7690060494545852,6.320751514626722,0
7.544133980715738,18,0.8465029971421029,3.9752771393951725,1
10.320394974508565,10,0.026951552521414568,4.5724624791886495,0
14.927246377134779,21,0.18660802206633553,3.277949288447908,0
14.464737549725143,19,0.9300700632664172,0.5562538687820018,0
9.650729370613513,14,0.7817046936180794,9.971142438397889,0
10.049437201532433,15,0.7185065469975482,2.395433119643834,0
68.1625654566862,12,0.137945750544899,2.9009028654854516,0
35.47013134634233,10,0.0043603373598967154,3.249467859641273,0
51.907753613611014,10,0.5887889495401412,2.44280075078105,0
44.34069328752667,14,0.8660407045874011,3.258033911185959,0
53.29439646547097,5,0.07125229744761175,5.666496305695883,0
44.556877148571125,8,0.06937882088158864,0.7913053595348329,0
102.62684776073607,2,0.9985532772438872,0.7153671435100484,0
180.3481840138005,21,0.23638326275967325,4.62048927861162,1
30.15544806572796,18,0.6652826096506514,6.966241993536838,0
64.54169481374775,9,0.5578195636821177,2.1734738974676846,0
3.7906181132668406,9,0.4145277109590271,5.201719460974042,0
17.768945272880963,20,0.8029255769001388,4.404697944453453,0
60.094769651572044,5,0.23786219110181817,4.5224031429487335,0
2.848683470696014,13,0.27985949987912206,7.015958923233537,0
87.99568982762698,4,0.26638657917731523,5.971298814980919,0
3.6707495108404067,3,0.547161669381912,4.695964648842834,0
116.13047922490551,12,0.6560511986477904,2.7035511241399233,0
157.70548761941396,2,0.09265364989591751,5.8526173269286925,0
3.198135841164135,12,0.1466846945980026,1.3738152512231727,0
39.129684782377765,6,0.11821813826899297,4.159172185012537,0
22.206522790642747,11,0.6513843455159976,1.3474053419622745,0
61.89298167452014,10,0.625424720861669,3.181433705207839,0
19.21476854942566,22,0.8301434100706485,6.367498856462584,0
18.21088235757426,2,0.2865105071667957,7.867749020489709,0
51.600336457609394,17,0.7325945597968503,2.3559561846511223,0
69.1963274841452,16,0.28517216258184785,6.418291750715513,0
4.52777202206946,21,0.7516758605630502,2.733645935843759,0
59.44585371274053,13,0.6079806592750211,4.154822392081706,0
41.84731013025474,10,0.41395163474289687,9.143437993094807,0
16.64536824817611,20,0.6350836731029151,1.0113516931656497,0
4.363507202527112,6,0.84531835028155,9.839335682498593,0
13.381170162534938,18,0.22192448424276046,6.424038670204684,0
30.13207551363112,3,0.6150022603876191,6.089508372295836,0
2.4576936196078254,10,0.9933302306747281,2.144970263919702,0
48.298601676810094,10,0.7974101089950022,1.9458714772142027,0
16.226823415945987,0,0.2993390516509501,9.229088779275402,0
148.76223951638832,2,0.7845508148635898,1.602685491656305,0
27.54423362642413,17,0.49486715000962256,1.7171304208631621,0
5.642950767733018,5,0.7808141733465692,7.003038574442938,0
47.60203830960896,22,0.09773297779952028,7.044195122823855,0
24.361289944892384,1,0.8553297336401997,3.983810841607519,0
18.78751828097185,15,0.9944313640902614,9.075392455642179,0
132.4385824496082,22,0.44177348881160783,9.192257840316389,1
7.90939839267407,2,0.5125245378428875,8.41374702475902,0
64.81373450929898,5,0.18709128309228662,0.16060071342031135,0
20.129818457588115,23,0.6835622877725507,3.021305865851441,0
31.33332609384142,14,0.07753640841110254,2.903461194947221,0
55.05600176889378,17,0.566627161679534,0.656082012126239,0
4.201873157302144,8,0.41845039142299334,8.930828660854617,0
24.91231542813672,13,0.19997264220617372,9.925980684116432,0
24.98573259166743,7,0.8249686079796009,1.433565035543709,0
14.600068700906425,0,0.7511160564789034,2.852732035334913,0
8.60694453760688,16,0.299700110469733,0.2671392382528348,0
25.562661294437774,10,0.38626744765064114,1.1544190681996414,0
49.116336601779054,3,0.25258775661762556,4.995407649479912,0
100.4344337573324,7,0.20980007792243194,3.679149989978361,0
58.15954162016277,23,0.22137946920730367,4.2373213629064255,0
15.59933300356169,22,0.1338019075866419,6.661612709689713,0
57.70213570147895,13,0.3389457253137874,0.9768545271024631,0
12.283072285881511,6,0.6937441786680025,8.477626792024944,0
3.697020944460016,10,0.263106714715138,8.655983810130083,0
87.34582907337222,18,0.7029127039446418,1.6297615215288919,1
5.7341178847622185,1,0.7653350255401197,6.3482808588290975,0
8.85405903022179,3,0.33819969279951756,6.903578901055792,0
20.761160601362118,11,0.05768567932154278,1.7378471378834726,0
17.597280330293295,19,0.717808700340402,3.747869428222599,0
2.7028549234798365,22,0.13888429554954596,6.9226698718820625,0
11.459562301325539,16,0.27395463938785103,6.7305214425081115,0
46.86148515627517,10,0.5915897539679479,8.386789845568302,0
30.382774125074793,18,0.9195284094264425,1.3252076080851838,0
35.87675857683277,17,0.7551910214877885,3.228560264050162,0
2.4815343668594565,19,0.2692242285670571,7.5284812683140325,0
4.67295961107282,17,0.8127793412417934,2.487427422462268,0
35.3793987688414,22,0.40979829684687585,5.370905606902375,0
162.95523798639567,0,0.14415682751239756,1.3727880502935508,0
17.25333893387749,20,0.3094222118065748,1.570362357485624,0
24.951917767457623,12,0.8218088066792798,2.55971872059773,0
26.209358841578876,8,0.3709431203646113,2.9396976106228347,0
49.135180532456296,19,0.37995246923023984,0.41781509494735913,0
7.85580719848474,2,0.9764123118970067,8.55852076973661,0
152.99400498905692,14,0.5162583043943294,0.439273188293301,0
85.46000716842107,3,0.49680424779119425,7.6278836858552035,0
43.5980011538566,10,0.7299013006114137,2.869833317859578,0
12.582599418434532,3,0.9616970637065744,3.984172604470564,0
35.40141911853132,9,0.9893101907421871,5.779656739654488,0
33.44723927782541,10,0.7802396106051527,2.2472815801191217,0
9.42879719390053,6,0.8714868170118764,0.7672633429318676,0
6.875551877408678,16,0.9073145026114356,9.571124262461128,0
31.554369990823584,23,0.7449938086799675,8.282673126721306,0
16.436336581465326,15,0.5644383991834817,7.593758570327607,0
59.96270368355459,21,0.2500927908144287,5.34499359726744,0
5.564227594753354,1,0.7287295470215469,6.376427033463823,0
26.758871959070508,15,0.5018265267679364,8.643625673076203,1
74.07718060218913,13,0.917177137442692,3.888735719262675,0
34.08761592393998,22,0.0013703239858341432,1.0458538644140813,0
76.3159566631579,22,0.9202232954032084,8.409618075042001,0
64.82757714379241,18,0.9499570961920282,0.6274262996446633,0
19.09904429189959,0,0.21946848935305474,9.185730397828667,0
13.63535789830189,9,0.8790348617872462,7.219303679435818,0
66.29160382827008,3,0.5901545594415878,4.454315236930801,0
32.387134013984806,7,0.29338232243047757,6.153593973999422,0
29.283378900162525,3,0.6754909736933457,5.350353455299738,0
48.42113295527999,9,0.7975104680983961,4.015653436985296,0
18.78928190458122,21,0.4215115741735268,1.2855016702912203,0
10.179083534598872,16,0.621200347315888,8.083374248041409,0
116.319387978686,12,0.2015091537933158,5.877482725128572,0
23.52638642651853,15,0.032601656902767284,7.025353796844844,0
7.154046652207515,13,0.935500448573695,2.0842315590600737,0
34.68725219845618,5,0.15424092739854178,2.013010109350283,0
26.64257958697781,0,0.5137694701881144,8.38990810277994,0
14.478483351116287,16,0.08519585075415415,5.473527501507036,0
33.87159550890205,10,0.8557916905129177,4.528577059217054,0
18.975602074061754,18,0.7714817586830606,0.9326455233495945,0
9.040114061036368,3,0.1934096551146991,4.2618947195551105,0
7.86426892661798,1,0.8137774868481302,7.035788595426239,0
6.3712313659424975,5,0.3412914734164959,1.0363430748404179,0
66.0309119293422,14,0.8391805312271087,0.2917759209935744,0
45.058706294053486,4,0.25068756933532743,5.531685437809736,0
44.10382770479301,7,0.4715836409976345,3.161523461853081,0
35.83872033002566,10,0.2615238599963735,9.059859332209182,0
6.133614121864435,17,0.6699168653638734,5.92561193605878,0
4.750443140975824,6,0.05441025642966735,3.004491210734632,0
5.64924048101957,19,0.5790481469718206,3.1390875469301016,0
36.96487723644755,15,0.7374360512115274,1.2907661853672314,0
6.31877762964562,14,0.1953947398107273,4.3763657496731465,0
47.74105277314209,3,0.23695628195459684,0.6843032722430242,0
49.374922240546255,3,0.7256690210514539,4.40652716840324,0
35.557149795423506,3,0.4156912948466215,1.2051083761510928,1
16.470861023784384,1,0.6228958823929235,6.771741330770727,0
47.71104971997503,18,0.4266681977148229,6.510860183413499,0
17.17072614479401,7,0.4187966742661029,8.38340758417899,0
79.71418384615957,13,0.30054433283165294,9.224076657384435,0
45.8069224598744,15,0.5850531441239255,6.539006435273676,0
8.127123033847399,20,0.5993305213206419,1.5428520047976302,0
8.551674906175464,9,0.7521835765695511,5.0827426864505965,0
11.788603705370408,20,0.5016608543371005,9.411846719722769,0
15.538415470752328,20,0.5619169171683451,1.992754487428523,1
7.7630078672061185,22,0.847560279114035,3.8933654054732445,0
42.45568615702394,16,0.04036798888686477,7.480547386465894,0
36.111904981057265,17,0.5194892956491793,7.632829089005292,0
15.502879217943285,23,0.12625218104084868,9.49397953148078,0
66.9311641171418,7,0.6855009773083375,2.471675017506487,0
20.440740062394433,10,0.8943418228991132,8.583001854174036,0
4.916364224942839,3,0.4246551766956771,0.5250800910963327,0
7.822557494660599,18,0.6358102234096145,1.4579762107698568,0
26.49524682154811,16,0.3694402711883201,9.430388550118213,0
79.92944214171193,1,0.7558937831343797,8.80753556569484,0
28.77178457525091,2,0.5893295231454954,0.6093581440737517,0
7.8527119944854995,18,0.6070899740856087,0.6762824308777615,0
11.075807654080824,16,0.17339509582719437,3.519196492204897,0
29.886738058517672,19,0.006837207173857163,3.9997929330872193,0
7.6154143911850944,15,0.6257777456786222,4.678298238811447,0
119.99033627202999,4,0.11225265457394007,5.4849461311494005,0
65.00741529820827,1,0.13348584607093872,1.3063052922303764,0
21.69881451868632,23,0.16367389161966173,9.864148500103182,0
49.43832403255032,6,0.3999471127145029,9.578401638924039,0
22.989283882840947,6,0.24472327906837343,4.0884655634124725,0
14.439851404926848,8,0.9535346060923905,4.877309692484139,0
23.07650553750948,13,0.6768486171286442,3.63148328573927,0
2.2586318578924374,15,0.1942073147395319,6.506800576710555,0
34.95139017443171,11,0.8038825607816357,6.9930542184363675,0
13.45467478016727,23,0.2802948502681478,5.353873642880508,0
91.8005733204038,17,0.7998134563194443,9.243010618853905,0
34.672526971226844,7,0.46903592920334214,3.4668836140575685,0
24.86884600283772,14,0.47997209731817914,2.6005834969959674,0
6.373274478746349,16,0.3824396339159235,6.556735209053448,0
13.421129465134424,11,0.24686791583802725,1.6258070622805076,0
25.049636551851002,10,0.6870264870671753,5.772330243585752,0
60.046117986332824,11,0.5033764825685713,3.232850596061815,0
30.970909472117373,9,0.008873760045976509,1.373145044857177,0
22.937391173749365,2,0.3215745445437981,3.16463224400092,0
20.781164880728806,6,0.7662516585063892,2.025414460649817,0
86.69547347447129,4,0.2954511062620654,6.294926938879804,0
62.076018877085325,19,0.6852053749393254,0.5171404678399039,0
41.25769405874086,5,0.20294766598145808,8.183361054214352,0
37.15300733484547,7,0.7566956458621427,5.842426109976908,0
28.269031165110903,4,0.42771867746739867,8.570712818292554,0
33.55031448711399,8,0.007968227818246354,1.6027278837781533,0
3.8747772898904733,23,0.6496383690890107,4.722272129830101,0
15.31618160277405,12,0.5762737079061067,6.6794174669493405,0
42.14269663335987,13,0.5700205590892675,1.4582787964451827,0
16.750799450892362,10,0.9518918484154728,0.1394692818335086,0
14.060564703904209,17,0.3738924224718426,9.430133995395119,0
51.4349932058092,13,0.9005225133750561,7.807504875903847,1
3.670064454151958,20,0.0022782510909264975,7.82207818285916,0
10.65523726247577,23,0.9626973337165924,9.205221367345807,0
4.480491514715012,5,0.5518158026897718,5.781217966530168,0
74.3032329347971,2,0.5096200666907822,6.415587973986295,0
17.977769282109964,9,0.89134990615598,2.089817628015754,0
81.81543929852147,20,0.6361670551698748,4.703823742506755,0
15.101258669719975,8,0.5215457709137572,1.5759229971221933,0
4.6102892264702815,8,0.3843242408954075,0.9885021525381155,0
14.426602776081872,17,0.6591842905784232,2.5532650751596195,1
108.05604364722453,1,0.05313300885167538,4.595135972404977,1
45.65512603123892,17,0.24782362931815227,6.382449766876608,0
23.171562979602744,13,0.1008442295833556,5.043273936946749,0
22.872039404164244,2,0.5055749244122123,8.944549050218813,0
16.123881911197447,4,0.09642619596719848,3.26840429423274,0
11.856334635684998,9,0.8113498048826817,8.468121378519765,0
27.48416059908961,13,0.29131910978969267,4.357201041344831,0
4.381826529643622,22,0.6224475866467346,1.3802797328710548,0
21.403534846838095,11,0.3337860492348932,8.658394425118402,0
15.63982160314806,18,0.6994202725700577,4.8930799483806435,0
16.26987199907073,16,0.3536887603219171,1.400296267067348,0
8.207700425011247,3,0.37931908413532955,1.881586486253758,0
27.706604872734843,6,0.48007155840032334,0.7218035580596804,0
91.69676067790745,12,0.32357645973402716,6.4422230404524905,0
11.37022719207474,2,0.17051867288226585,3.631497497914462,0
28.77435677968225,23,0.43694801301980657,9.664185825370788,0
28.14476030185689,19,0.6635659126725644,5.384349913309608,0
92.48308404132736,9,0.32615083645699816,2.4544810234562418,0
5.258895081156544,10,0.8096316515643293,5.889004232936342,0
26.00413801149269,13,0.8207492518628129,9.767081758825356,0
52.63214115806901,18,0.20863460656082777,0.2313162544930869,0
46.65926510300863,20,0.26992797243883593,1.698378507150774,1
10.632773617548459,8,0.0023167871089411207,9.281554794669812,0
8.567140807996173,6,0.3527146465615604,0.24557727624442194,0
22.57703594364616,11,0.9127981215209576,9.633479129352315,0
49.87379455488373,7,0.7823360597823322,6.278244493928158,0
2.8834176492708306,9,0.9604626465747819,2.3167316829793085,0
6.838939393167312,12,0.21423257931897954,0.896845671128238,0
29.980032139231014,23,0.5723024134708865,1.0413321486979077,0
23.587509028541945,2,0.36471865329884945,8.377522273946344,0
67.84547270884482,2,0.6158784317672912,8.214301556440681,0
272.22895800083245,9,0.7440853142051035,8.338648800141417,0
99.97063874716581,1,0.09494263429838912,9.60644966652962,0
18.68331732379571,0,0.08781669661198122,3.9059256166293324,0
8.793622900025065,2,0.10880310578065655,9.15839083928168,0
5.16994855413921,13,0.2808075849203654,1.6150431829724654,0
30.536942613930215,13,0.7447425588725217,9.391999528994724,0
3.2074972634231846,3,0.6385876081382084,2.4365136537167498,0
17.231380898711393,19,0.30030934823703914,4.08005866620206,0
26.93056853059165,4,0.8560505924027462,5.153557259851366,0
124.92219690714708,7,0.7286232147892456,8.031812459001937,0
24.52279223686633,14,0.9728355550081847,3.8928411620555883,0
8.898005660024035,13,0.6856350764592751,3.4155975675684047,0
37.21419819294131,6,0.7171984302916364,9.827788959425716,0
24.0147432028982,21,0.8233748008316786,0.7458181283647192,1
54.05116502219984,4,0.9254602257706628,0.2558904653664551,0
93.1283049310204,15,0.2773501269737164,0.5669216696003909,0
15.148086265534142,21,0.6459332465366397,9.141910129845622,0
38.312700263021824,13,0.4123061245465698,2.3278366942251685,0
160.50813183165678,10,0.22946463610318557,0.43695489813816213,0
108.67963621636602,12,0.1921221055154303,7.287631302394132,0
9.418624555270545,23,0.09803573538232513,6.404312103476793,0
5.381262169368799,23,0.8484261543989104,7.91746691380377,0
53.292274371564346,21,0.011429619088194398,5.23720452104391,0
13.07394191101441,13,0.9947096299130896,1.7714724521872727,0
84.83520260266053,0,0.9646825413112523,2.9060364657864293,0
4.680271089146829,16,0.5307691398842554,0.6119624281345626,1
9.768359141032182,20,0.7427822747747732,7.038508653219288,0
16.13518527740739,7,0.458312686072021,6.4766920090321936,0
7.670193964100399,15,0.21954921364419722,6.806170454553242,0
7.23835215709924,20,0.7390623025227061,9.776418569135847,0
10.64017138212046,6,0.448394960722742,0.6020594963266335,0
49.36201756471001,17,0.8661378273100266,0.6507729523525063,0
14.86217807638201,12,0.8604667945583903,7.383883753209824,0
32.864531706583,6,0.9583002000415104,9.72761747477702,0
219.06929181680798,20,0.6984497095685608,5.427163840328547,0
74.68291903237854,9,0.49239022530660204,8.126943562664499,0
33.44132700268649,2,0.5609128613908734,6.093878897922117,0
4.677464907415212,0,0.35881859652214176,9.323955782422221,1
13.649628208640573,11,0.6594194641787002,1.9962096536529395,0
46.4954313778575,9,0.09222642645029477,3.6210554798111785,0
14.512701657964621,6,0.9916452356255543,6.127514248705056,0
8.793265438666314,23,0.06316328471165067,1.9861933381346464,0
123.56361613407078,9,0.6026271455020714,8.341466226230157,0
5.870548699960562,3,0.2906455958940094,7.979239320445407,0
16.88145742395468,18,0.82217376510241,7.189452373751877,0
12.453367567628328,20,0.6299098855702666,6.2010509537801815,0
6.981192063557499,16,0.6073803078453615,2.192018680305321,0
115.24021829830143,5,0.7485556173223752,8.699993200630967,0
6.903055135156846,0,0.11808515845415202,5.775696861348757,0
8.532963240116196,23,0.31172426752516036,2.1190419396991356,0
64.06019491680968,20,0.505887874186861,7.369211351673462,0
25.558716748146608,15,0.31996908457517637,0.3167405467278439,1
7.370203382109733,15,0.11015647638136006,2.180269338670203,0
18.90914015436901,11,0.3095641289758039,2.2684137902251233,0
8.05372491943722,11,0.45840108665038615,2.9166313788320917,0
17.839487795483993,6,0.1477916843071545,0.3437429107901191,0
15.721491571947308,19,0.6618310629262877,8.425758193709092,0
5.727450246328414,4,0.07263603696768617,0.9735237010918707,0
28.043803863856017,15,0.8916055205609091,8.291979906951045,0
9.425211030379842,1,0.3628788605648475,1.8026837773665683,0
2.6107505243846094,15,0.3589168379462322,8.409785540931912,0
35.550199895333236,22,0.20983203020231178,0.2909228662473906,0
21.0557730161291,12,0.4819245623507331,7.844808220263527,0
5.838550151944934,8,0.8321733335700964,5.327994162783979,0
38.21241807474387,6,0.5867460512702632,2.162957694931169,0
43.37103273016768,3,0.8101602406109867,4.0648948552922395,0
20.092736610914788,7,0.968785882108752,0.9708761455184589,0
32.334873562941176,10,0.6252757853154299,1.372490090210624,1
5.360121862578414,10,0.1686562069773332,3.670868925792845,0
39.546094704152196,14,0.3027551610410544,4.124253376660471,0
20.092060983013894,13,0.6613960749880711,7.760099339976526,0
95.67900951006895,21,0.7820130180368117,7.562955715882723,0
3.060995889864744,5,0.6545629730881498,2.4011363955390443,0
15.548971767496674,18,0.5789538383469722,1.838805783745221,0
7.117723055718716,12,0.926955156597136,1.6831082269591957,0
10.542446280088521,11,0.4965443733625208,5.907251610167777,0
18.443235044667418,1,0.666656390681079,5.805340391916087,1
12.080307679209266,18,0.31234052355353925,1.0492930261130662,0
8.441916363564573,10,0.3888455805186296,3.4040239990746257,0
8.67044617843726,6,0.23443337093902383,8.74383599809628,0
100.6211258182434,2,0.8002522556293318,9.422808940977035,0
24.63624119021303,22,0.19914382055687052,9.719244491035845,0
3.4869810941172923,2,0.23236008154645915,6.936215569790435,0
8.342856239406936,19,0.10718197454120515,0.37720001379259793,0
31.329177924201897,10,0.7345926363242168,4.851742829696127,0
15.975463850606998,20,0.07592807004576729,2.431918514412854,0
22.607212108295784,1,0.059627359050476225,8.879671973555363,0
38.614690560559865,20,0.6252626029624768,0.42339621071020295,0
3.4611821152849145,9,0.375507368811994,1.1294952501649158,0
35.58534516925424,21,0.927075850413844,2.862306773330885,0
59.49236662899644,3,0.8771315382029353,7.008581652375012,0
4.11807851645398,15,0.4967640784407573,9.361972515031198,0
24.511452593354235,15,0.08205887260890521,3.881745936774228,0
1.8483606454052284,4,0.5503530826598586,3.4164346633848277,0
25.68014397936215,19,0.9943453306410879,7.827049087027719,0
26.897795938819566,20,0.6603734133136541,8.982084767251294,0
7.109041994837274,0,0.7941410745808858,0.8759359473525608,0
12.634905364655857,23,0.4035617649659706,9.861140376548258,0
16.294294714873452,8,0.07443736626964492,5.097426842105172,0
20.117862931614507,2,0.9398116046356673,9.94246869117793,0
12.397646917038447,12,0.32966048950951043,0.12719470598729576,0
59.47883172030295,2,0.1512664823931893,8.909794262466589,0
28.388945569634174,8,0.15535720270151387,0.9870635949164408,0
10.68380386666383,8,0.13611402898207536,7.777972723068672,0
58.05965593615475,12,0.4295841898760603,0.0028976652346734966,0
32.668009417680246,22,0.8600401035726322,1.3634674523375812,0
6.04987997247357,20,0.14724627230485476,1.6095491217717184,0
20.749199542836323,16,0.7553718924678214,6.071752812386679,0
35.57343359901947,8,0.07246949302288908,6.9394626353461515,0
49.29499410118159,11,0.12049898665408731,0.9003490687102256,0
120.66990421349512,5,0.11623438318575374,4.05892214658084,0
